Day,headline,count,Rank_Day,Top_Day,Headline_Source
2020-03-22,Palmers Green man to appear in court on gun and drug charges,2,1,True,https://www.thetottenhamindependent.co.uk/news/18325632.palmers-green-man-appear-court-gun-drug-charges/
2020-03-23,Man sought after woman killed in random stabbing attack,7,1,True,https://www.lancashiretelegraph.co.uk/news/national/18326610.man-sought-woman-killed-random-stabbing-attack/
2020-03-28,"The flame has gone out of my life, says victim of James Bond gun burglary",6,1,True,https://www.yeovilexpress.co.uk/news/national/18341346.the-flame-gone-life-says-victim-james-bond-gun-burglary/
2020-03-28,"'The flame has gone out of my life', says victim of James Bond gun burglary",2,2,True,https://www.enfieldindependent.co.uk/news/18342134.the-flame-gone-life-says-victim-james-bond-gun-burglary/
2020-04-08,'Explosions' heard in SE London as cops launch dramatic 'gun and drug' raid,2,1,True,https://www.thesun.co.uk/news/11351890/woolwich-gunshots-explosions-police-operation-latest/
2020-04-23,Knife crime incidents hit record level,2,1,True,https://www.chesterstandard.co.uk/news/national-news/18399797.knife-crime-incidents-hit-record-level/
2020-04-27,"Man in hospital with knife wounds after children, one and three, die in Ilford stabbing",2,1,True,https://www.thetimes.co.uk/edition/news/two-children-one-and-three-killed-in-ilford-stabbing-mjc9hx5ls
2020-04-28,Child victims of stabbing attack named,4,1,True,https://www.wiltsglosstandard.co.uk/news/national/18411994.child-victims-stabbing-attack-named/
2020-05-02,Residents describe shock after gun attack on 11-year-old boy,8,1,True,https://www.maldonandburnhamstandard.co.uk/news/national/18422507.residents-describe-shock-gun-attack-11-year-old-boy/
2020-05-15,"Two men stabbed, and one shot, in 'dangerous and callous' attack",2,1,True,https://www.enfieldindependent.co.uk/news/18453125.stabbing-shooting-dowsett-road-tottenham/
2020-05-22,Gunman pleads guilty to double shooting,2,1,True,https://www.thetottenhamindependent.co.uk/news/18468155.man-pleads-guilty-double-shooting-wood-green/
2020-06-01,insurance fraudsters accused targeting NHS staff online scam,9,1,True,https://www.lythamstannesexpress.co.uk/lifestyle/cars/insurance-fraudsters-accused-targeting-nhs-staff-online-scam-2870635
2020-06-04,Hunt for gunman after two-year-old boy shot,6,1,True,https://www.maldonandburnhamstandard.co.uk/news/national/18496475.hunt-gunman-two-year-old-boy-shot/
2020-06-11,Police recover gun used to kill journalist Lyra McKee,2,1,True,https://www.harwichandmanningtreestandard.co.uk/news/national/18512199.police-recover-gun-used-kill-journalist-lyra-mckee/
2020-06-12,Stoke Newington hero believes knife attack on Jewish man was hate crime,8,1,True,https://www.wiltsglosstandard.co.uk/news/national/18514068.stoke-newington-hero-believes-knife-attack-jewish-man-hate-crime/
2020-06-13,far right and anti racism protesters scuffle in london,3,1,True,https://www.reuters.com/article/us-minneapolis-police-protests-britain/far-right-and-anti-racism-protesters-scuffle-in-london-idUSKBN23K0BT
2020-06-20,three dead in stabbing attack in reading report says,2,1,True,https://uk.reuters.com/article/uk-britain-security/three-dead-in-stabbing-attack-in-reading-report-says-idUKKBN23R0U5
2020-06-21,Suspect known to MI5 held over terror knife attack in park that killed three,4,1,True,https://www.westerntelegraph.co.uk/news/national/18532357.terror-suspect-held-police-investigate-reading-knife-attack/
2020-06-21,Police declare Reading park stabbings as terror attack,3,2,True,https://www.derbytelegraph.co.uk/news/uk-world-news/police-declare-reading-stabbings-terror-4249426
2020-06-21,three killed in stabbing attack in english town of reading media reports say,2,3,True,https://www.reuters.com/article/us-britain-security/three-killed-in-stabbing-attack-in-english-town-of-reading-media-reports-say-idUSKBN23R0U9
2020-06-22,Suspect known to MI5 held over terror knife attack in park that killed three,15,1,True,https://www.westerntelegraph.co.uk/news/national/18532357.terror-suspect-held-police-investigate-reading-knife-attack/
2020-06-22,Tributes paid to victims of Reading stabbing attack,6,2,True,https://www.basildonstandard.co.uk/news/national/18534491.tributes-paid-victims-reading-stabbing-attack/
2020-06-22,Second victim of Reading stabbing attack named as Joe Ritchie-Bennett,3,3,True,https://www.walesonline.co.uk/news/uk-news/second-victim-reading-stabbing-attack-18464035
2020-06-23,tributes paid to victims of reading stabbing attack,1,1,True,https://www.eveningtelegraph.co.uk/2020/06/22/tributes-paid-to-victims-of-reading-stabbing-attack/
2020-06-26,three killed in stabbing attack in scottish city of glasgow BBC,3,1,True,https://www.reuters.com/article/us-britain-security-glasgow/three-killed-in-stabbing-attack-in-scottish-city-of-glasgow-bbc-idUSKBN23X1TK
2020-06-27,officer hurt in glasgow knife attack says swift police action saved lives,3,1,True,https://uk.reuters.com/article/uk-britain-security-glasgow/officer-hurt-in-glasgow-knife-attack-says-swift-police-action-saved-lives-idUKKBN23Y0R2
2020-06-27,counter terrorism police charge man with three murders after knife attack in english town,2,2,True,https://uk.reuters.com/article/uk-britain-security-reading/counter-terrorism-police-charge-man-with-three-murders-after-knife-attack-in-english-town-idUKKBN23Y0SJ
2020-06-27,scottish police name sudanese man shot dead during knife attack,2,3,True,https://www.reuters.com/article/us-britain-security-glasgow/scottish-police-name-sudanese-man-shot-dead-during-knife-attack-idUSKBN23Y0RM
2020-06-28,counter terrorism police charge man with three murders after knife attack in english town,1,1,True,https://uk.reuters.com/article/uk-britain-security-reading/counter-terrorism-police-charge-man-with-three-murders-after-knife-attack-in-english-town-idUKKBN23Y0SJ
2020-06-28,scottish police name sudanese man shot dead during knife attack,1,2,True,https://www.reuters.com/article/us-britain-security-glasgow/scottish-police-name-sudanese-man-shot-dead-during-knife-attack-idUSKBN23Y0RM
2020-07-01,Five-year-old who died in knife incident named by police,3,1,True,https://www.enfieldindependent.co.uk/news/national/18554662.five-year-old-died-knife-wounds-south-london-flat-named-police/
2020-07-06,British Hollywood star denies massage therapists sexual assault claim,2,1,True,https://www.wiltsglosstandard.co.uk/news/national/18563495.british-hollywood-star-denies-massage-therapists-sexual-assault-claim/
2020-07-09,Man who plotted gun and knife rampage at tourism hotspots jailed,5,1,True,https://www.greenocktelegraph.co.uk/news/national-news/18572865.man-plotted-gun-knife-rampage-tourism-hotspots-jailed/
2020-07-09,Zombie knife owners to get compensation for handing weapons to police,2,2,True,https://www.walesonline.co.uk/news/uk-news/zombie-knife-owners-compensation-handing-18566742
2020-07-10,Teenager knifed to death in 'shocking' daylight attack in east London,1,1,True,https://www.standard.co.uk/news/crime/crossharbour-stabbing-east-london-man-dead-hospital-a4495276.html
2020-07-11,Teenager knifed to death in 'shocking' daylight attack in east London,1,1,True,https://www.standard.co.uk/news/crime/crossharbour-stabbing-east-london-man-dead-hospital-a4495276.html
2020-07-17,Knife crime incidents hit record level,4,1,True,https://www.chesterstandard.co.uk/news/national-news/18399797.knife-crime-incidents-hit-record-level/
2020-07-17,knife crime in england and wales highest in over nine years,2,2,True,https://uk.reuters.com/article/uk-britain-crime/knife-crime-in-england-and-wales-highest-in-over-nine-years-idUKKCN24I271
2020-07-24,Woman woke to find intruder in her bedroom during overnight burglary,3,1,True,https://www.basildonstandard.co.uk/news/18606485.woman-woke-find-intruder-bedroom-harwich-burglary/
2020-07-26,Met commander defends officers who arrested 12-year-old over toy gun,7,1,True,https://www.thetottenhamindependent.co.uk/news/national/18608041.met-commander-defends-officers-arrested-12-year-old-toy-gun/
2020-07-26,"Police chief defends officers after boy, 12 arrested over toy gun",2,2,True,https://www.hulldailymail.co.uk/news/uk-world-news/police-chief-defends-officers-who-4365778
2020-07-30,UK former conservative lawmaker found guilty of sexual assault,2,1,True,https://www.reuters.com/article/us-britain-politics-elphicke/uk-former-conservative-lawmaker-found-guilty-of-sexual-assault-idUSKCN24V2DE
2020-08-01,Unite chief Len McCluskey fires warning shot over Labour anti-Semitism payout,4,1,True,https://www.greenocktelegraph.co.uk/news/national-news/18622751.unite-chief-len-mccluskey-fires-warning-shot-labour-anti-semitism-payout/
2020-08-02,Unite chief Len McCluskey fires warning shot over Labour anti-Semitism payout,3,1,True,https://www.greenocktelegraph.co.uk/news/national-news/18622751.unite-chief-len-mccluskey-fires-warning-shot-labour-anti-semitism-payout/
2020-08-05,Sainsbury's signs pledge to protect staff from sexual harassment,2,1,True,https://www.grimsbytelegraph.co.uk/news/uk-world-news/sainsburys-signs-legal-agreement-protect-4395754
2020-08-06,Man changes plea and accepts knife attack on mother with pram days after prison release,3,1,True,https://www.wiltsglosstandard.co.uk/news/national/18633092.man-changes-plea-accepts-knife-attack-mother-pram-days-prison-release/
2020-08-07,Cult member jailed over historical rape and sexual assault of young girls,2,1,True,https://www.chesterstandard.co.uk/news/national-news/18636540.cult-member-jailed-historical-rape-sexual-assault-young-girls/
2020-08-08,london police say service was acceptable after racism complaint over drugs search smashed car window,2,1,True,https://uk.reuters.com/article/uk-britain-police-discrimination/london-police-say-service-was-acceptable-after-racism-complaint-over-drugs-search-smashed-car-window-idUKKCN2540WC
2020-08-09,london police say service was acceptable after racism complaint over drugs search smashed car window,1,1,True,https://uk.reuters.com/article/uk-britain-police-discrimination/london-police-say-service-was-acceptable-after-racism-complaint-over-drugs-search-smashed-car-window-idUKKCN2540WC
2020-08-17,Man rushed to hospital after being stabbed twice in island attack,2,1,True,https://www.basildonstandard.co.uk/news/18655695.man-rushed-hospital-stabbed-canvey-attack/
2020-08-21,Gun crimes and violence soar as gangs settle scores after lockdown,1,1,True,https://www.thetimes.co.uk/edition/news/gun-crimes-and-violence-soar-as-gangs-settle-scores-after-lockdown-p76tczk8z
2020-08-23,Gun crimes and violence soar as gangs settle scores after lockdown,1,1,True,https://www.thetimes.co.uk/edition/news/gun-crimes-and-violence-soar-as-gangs-settle-scores-after-lockdown-p76tczk8z
2020-08-25,More than a fifth of callers to sexual harassment advice line forced out of work,6,1,True,https://www.chesterstandard.co.uk/news/national-news/18673230.fifth-callers-sexual-harassment-advice-line-forced-work/
2020-08-27,Huge manhunt launched after 'father abducts three boys at knife-point',3,1,True,https://www.hulldailymail.co.uk/news/uk-world-news/huge-police-manhunt-launched-after-4463128
2020-08-31,uks car theft hotspots revealed and where your vehicle safest criminals,8,1,True,https://www.daventryexpress.co.uk/lifestyle/cars/uks-car-theft-hotspots-revealed-and-where-your-vehicle-safest-criminals-2957370
2020-09-19,UK foreign ministers bodyguard suspended after gun left on plane,2,1,True,https://www.reuters.com/article/us-britain-security-raab-gun/uk-foreign-ministers-bodyguard-suspended-after-gun-left-on-plane-idUSKCN26A0IW
2020-09-20,UK britain security raab gun,2,1,True,https://www.reuters.com/article/uk-britain-security-raab-gun-idUKKCN26A0JR
2020-09-23,Prison officer describes being stabbed in the head during alleged terror attack by inmates,1,1,True,https://www.independent.co.uk/news/uk/crime/terror-attacks-uk-hmp-whitemoor-prison-officer-ziamani-hockton-b555316.html
2020-09-24,Rapist who took part in gang attack on schoolgirl tried to flee the country,3,1,True,https://www.enfieldindependent.co.uk/news/18744933.rapist-took-part-gang-attack-schoolgirl-enfield-tried-flee-country/
2020-09-24,Prison officer describes being stabbed in the head during alleged terror attack by inmates,1,2,True,https://www.independent.co.uk/news/uk/crime/terror-attacks-uk-hmp-whitemoor-prison-officer-ziamani-hockton-b555316.html
2020-09-27,Shooting of police sergeant Matt Ratana: how was a loaded gun missed in pat down search?,2,1,True,https://www.thetimes.co.uk/edition/news/shooting-of-police-sergeant-matt-ratana-how-was-a-loaded-gun-missed-in-pat-down-search-r3nd29bmj
2020-09-27,Croydon police shooting suspect named as 'gun seller' arrested in raid,1,2,True,https://www.thesun.co.uk/news/12783756/croydon-police-shooting-suspect-louis-de-zoysa/
2020-09-28,hedge fund manager odey pleads not guilty to indecent assault charge,4,1,True,https://uk.reuters.com/article/uk-hedgefunds-odey-court/hedge-fund-manager-odey-pleads-not-guilty-to-indecent-assault-charge-idUKKBN26J1CO
2020-09-28,hedge fund manager odey pleads not guilty to sexual assault charge,3,2,True,https://in.reuters.com/article/us-hedgefunds-odey-court/hedge-fund-manager-odey-pleads-not-guilty-to-sexual-assault-charge-idINKBN26J1C7
2020-09-28,Croydon police shooting suspect named as 'gun seller' arrested in raid,1,3,True,https://www.thesun.co.uk/news/12783756/croydon-police-shooting-suspect-louis-de-zoysa/
2020-10-04,Police officer stabbed while trying to arrest attempted robbery suspects,7,1,True,https://www.harwichandmanningtreestandard.co.uk/news/national/18769569.police-officer-stabbed-trying-arrest-attempted-robbery-suspects/
2020-10-08,Man locked up for weapons and drugs charges after police called to investigate abandoned dogs,2,1,True,https://www.thetottenhamindependent.co.uk/news/18780481.enfield-man-jailed-weapons-drugs-charges/
2020-10-12,Dr acquitted of all charges of sexual assault at busy hospital A&E,2,1,True,https://www.dailymail.co.uk/news/article-8831369/Doctor-29-denies-repeatedly-groping-hospital-workers-breasts-bottom-rubbing-against-her.html
2020-10-19,Ex-Blue Peter presenter John Leslie cleared of sexual assault at Christmas party,3,1,True,https://www.yeovilexpress.co.uk/news/national/18805679.ex-blue-peter-presenter-john-leslie-cleared-sexual-assault-christmas-party/
2020-10-28,Pc on dangerous driving charge after fleeing suspect injured in patrol car crash,2,1,True,https://www.enfieldindependent.co.uk/news/18827843.pc-dangerous-driving-charge-wood-green-incident/
